Date,BBAS3,SANB3,B3SA3,PETR4,SAPR3,BOVA1,PETZ3
2021-11-24,30.239999771118164,16.360000610351562,12.1899995803833,28.3700008392334,3.7200000286102295,100.66000366210938,18.56999969482422
2021-11-25,31.809999465942383,16.5,12.369999885559082,29.6200008392334,3.759999990463257,101.98999786376953,19.170000076293945
2021-11-26,30.760000228881836,16.0,11.779999732971191,28.469999313354492,3.75,98.38999938964844,18.5
2021-11-29,30.809999465942383,15.760000228881836,11.5,29.469999313354492,3.7200000286102295,99.01000213623047,18.5
2021-11-30,31.84000015258789,15.5,11.109999656677246,29.43000030517578,3.690000057220459,98.3499984741211,18.209999084472656
2021-12-01,31.299999237060547,15.5,11.010000228881836,29.600000381469727,3.690000057220459,97.08999633789062,18.450000762939453
2021-12-02,32.15999984741211,15.6899995803833,11.460000038146973,28.360000610351562,3.869999885559082,100.43000030517578,18.079999923706055
2021-12-03,32.20000076293945,15.6899995803833,11.630000114440918,28.760000228881836,3.8499999046325684,101.31999969482422,19.1299991607666
2021-12-06,33.06999969482422,15.789999961853027,11.779999732971191,28.889999389648438,3.9000000953674316,103.0,18.920000076293945
2021-12-07,32.599998474121094,15.579999923706055,12.050000190734863,29.360000610351562,3.8499999046325684,103.62999725341797,19.719999313354492
2021-12-08,32.75,15.399999618530273,12.119999885559082,29.350000381469727,3.890000104904175,104.19999694824219,20.5
2021-12-09,32.02000045776367,15.289999961853027,11.710000038146973,29.290000915527344,3.819999933242798,102.13999938964844,19.31999969482422
2021-12-10,32.5,14.949999809265137,12.380000114440918,29.649999618530273,3.799999952316284,103.7300033569336,19.84000015258789
2021-12-13,32.22999954223633,14.869999885559082,12.149999618530273,29.469999313354492,3.799999952316284,103.5,19.799999237060547
2021-12-14,32.060001373291016,14.760000228881836,12.100000381469727,29.1200008392334,3.7899999618530273,102.69999694824219,18.860000610351562
2021-12-15,31.510000228881836,14.920000076293945,12.0600004196167,29.299999237060547,3.7799999713897705,103.19999694824219,19.170000076293945
2021-12-16,31.40999984741211,15.050000190734863,12.069999694824219,29.690000534057617,3.7799999713897705,104.41000366210938,18.670000076293945
2021-12-17,30.329999923706055,14.739999771118164,12.3100004196167,28.989999771118164,3.7899999618530273,103.0999984741211,18.6200008392334
2021-12-20,29.420000076293945,14.319999694824219,11.880000114440918,28.15999984741211,3.740000009536743,101.0,17.889999389648438
2021-12-21,29.5,14.210000038146973,11.369999885559082,28.200000762939453,3.740000009536743,101.41999816894531,17.530000686645508
2021-12-22,29.329999923706055,14.380000114440918,11.5,28.15999984741211,3.740000009536743,101.43000030517578,17.329999923706055
2021-12-23,29.219999313354492,14.460000038146973,11.380000114440918,28.329999923706055,3.740000009536743,100.8499984741211,16.829999923706055
2021-12-27,29.280000686645508,14.5,11.3100004196167,28.75,3.7799999713897705,101.5999984741211,16.899999618530273
2021-12-28,29.110000610351562,14.470000267028809,11.15999984741211,28.780000686645508,3.819999933242798,101.05999755859375,16.6299991607666
2021-12-29,28.959999084472656,14.260000228881836,11.079999923706055,28.540000915527344,3.7899999618530273,100.25,16.399999618530273
2021-12-30,28.850000381469727,14.210000038146973,11.140000343322754,28.450000762939453,3.799999952316284,100.80000305175781,16.3700008392334
2022-01-03,28.81999969482422,14.600000381469727,10.720000267028809,29.09000015258789,3.5899999141693115,99.93000030517578,15.819999694824219
2022-01-04,28.850000381469727,14.609999656677246,10.949999809265137,29.200000762939453,3.549999952316284,99.56999969482422,14.40999984741211
2022-01-05,28.3700008392334,14.630000114440918,10.720000267028809,28.06999969482422,3.4700000286102295,97.0999984741211,13.770000457763672
2022-01-06,28.600000381469727,14.739999771118164,10.979999542236328,28.049999237060547,3.3499999046325684,97.8499984741211,14.029999732971191
2022-01-07,28.6299991607666,14.779999732971191,11.239999771118164,28.18000030517578,3.359999895095825,98.69999694824219,14.180000305175781
2022-01-10,28.780000686645508,14.949999809265137,11.180000305175781,28.010000228881836,3.2699999809265137,98.43000030517578,14.0
2022-01-11,28.899999618530273,14.829999923706055,11.210000038146973,28.84000015258789,3.309999942779541,100.0999984741211,14.989999771118164
2022-01-12,29.18000030517578,14.520000457763672,11.609999656677246,29.719999313354492,3.390000104904175,101.91000366210938,15.550000190734863
2022-01-13,29.649999618530273,14.630000114440918,11.59000015258789,30.31999969482422,3.4200000762939453,101.55000305175781,15.399999618530273
2022-01-14,30.40999984741211,14.979999542236328,12.220000267028809,31.450000762939453,3.4200000762939453,103.06999969482422,15.239999771118164
2022-01-17,30.469999313354492,14.989999771118164,12.359999656677246,31.5,3.5,102.58000183105469,15.020000457763672
2022-01-18,30.739999771118164,14.9399995803833,12.3100004196167,31.639999389648438,3.430000066757202,102.8499984741211,14.779999732971191
2022-01-19,31.010000228881836,15.079999923706055,12.260000228881836,31.489999771118164,3.549999952316284,104.05000305175781,14.729999542236328
2022-01-20,31.200000762939453,14.880000114440918,13.25,31.719999313354492,3.5899999141693115,104.9000015258789,16.15999984741211
2022-01-21,31.200000762939453,14.920000076293945,13.640000343322754,31.770000457763672,3.619999885559082,104.69999694824219,16.700000762939453
2022-01-24,31.350000381469727,14.890000343322754,13.0600004196167,31.950000762939453,3.619999885559082,104.08000183105469,15.890000343322754
2022-01-25,32.15999984741211,15.59000015258789,13.319999694824219,32.9900016784668,3.6500000953674316,106.33000183105469,16.780000686645508
2022-01-26,31.850000381469727,15.739999771118164,13.779999732971191,33.869998931884766,3.700000047683716,107.38999938964844,18.010000228881836
2022-01-27,32.290000915527344,15.600000381469727,14.460000038146973,33.880001068115234,3.75,108.19999694824219,17.510000228881836
2022-01-28,32.4900016784668,15.380000114440918,14.739999771118164,32.540000915527344,3.7300000190734863,107.58000183105469,17.059999465942383
2022-01-31,32.65999984741211,15.600000381469727,14.619999885559082,32.349998474121094,3.869999885559082,107.9800033569336,17.809999465942383
2022-02-01,32.61000061035156,15.289999961853027,14.260000228881836,33.0,3.8299999237060547,109.1500015258789,17.950000762939453
2022-02-02,32.06999969482422,14.920000076293945,14.130000114440918,32.52000045776367,3.799999952316284,107.69000244140625,17.670000076293945
2022-02-03,32.290000915527344,15.010000228881836,14.140000343322754,32.06999969482422,3.8299999237060547,107.7699966430664,17.59000015258789
2022-02-04,32.22999954223633,15.270000457763672,14.130000114440918,32.630001068115234,3.809999942779541,108.0199966430664,17.670000076293945
2022-02-07,31.860000610351562,15.300000190734863,13.699999809265137,32.150001525878906,3.7699999809265137,107.72000122070312,17.799999237060547
2022-02-08,32.20000076293945,15.399999618530273,13.550000190734863,31.829999923706055,3.759999990463257,108.2300033569336,17.200000762939453
2022-02-09,31.920000076293945,15.069999694824219,14.15999984741211,31.950000762939453,3.75,108.2300033569336,17.280000686645508
2022-02-10,32.27000045776367,15.319999694824219,14.100000381469727,32.439998626708984,3.7799999713897705,109.0999984741211,16.739999771118164
2022-02-11,33.400001525878906,14.960000038146973,13.920000076293945,33.7599983215332,3.759999990463257,109.30999755859375,16.530000686645508
2022-02-14,33.540000915527344,15.210000038146973,14.119999885559082,33.0,3.7699999809265137,109.5199966430664,17.6200008392334
2022-02-15,35.130001068115234,15.119999885559082,14.600000381469727,32.47999954223633,3.7799999713897705,110.5999984741211,18.549999237060547
2022-02-16,35.33000183105469,15.25,14.59000015258789,32.93000030517578,3.7799999713897705,110.7699966430664,18.540000915527344
2022-02-17,35.33000183105469,15.210000038146973,14.199999809265137,32.79999923706055,3.759999990463257,109.0999984741211,18.850000381469727
2022-02-18,36.04999923706055,15.199999809265137,14.270000457763672,33.0,3.7799999713897705,108.51000213623047,18.350000381469727
2022-02-21,35.279998779296875,15.0600004196167,14.069999694824219,33.849998474121094,3.7899999618530273,107.44999694824219,17.200000762939453
2022-02-22,35.61000061035156,15.050000190734863,14.390000343322754,33.7400016784668,3.809999942779541,109.0,18.209999084472656
2022-02-23,35.790000915527344,15.100000381469727,14.59000015258789,34.220001220703125,3.859999895095825,107.58000183105469,17.850000381469727
2022-02-24,34.650001525878906,14.399999618530273,14.699999809265137,33.38999938964844,3.8399999141693115,107.4800033569336,18.0
